Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert;;Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert;;Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert
Sommer;Samstag;21:00;21:15;0.214;;Übergangszeit;Samstag;21:00;21:15;0.241;;Winter;Samstag;21:00;21:15;0.241
Sommer;Samstag;21:15;21:30;0.206;;Übergangszeit;Samstag;21:15;21:30;0.233;;Winter;Samstag;21:15;21:30;0.231
Sommer;Samstag;21:30;21:45;0.197;;Übergangszeit;Samstag;21:30;21:45;0.223;;Winter;Samstag;21:30;21:45;0.221
Sommer;Samstag;21:45;22:00;0.187;;Übergangszeit;Samstag;21:45;22:00;0.212;;Winter;Samstag;21:45;22:00;0.21
Sommer;Samstag;22:00;22:15;0.176;;Übergangszeit;Samstag;22:00;22:15;0.199;;Winter;Samstag;22:00;22:15;0.199
Sommer;Samstag;22:15;22:30;0.163;;Übergangszeit;Samstag;22:15;22:30;0.185;;Winter;Samstag;22:15;22:30;0.186
Sommer;Samstag;22:30;22:45;0.15;;Übergangszeit;Samstag;22:30;22:45;0.17;;Winter;Samstag;22:30;22:45;0.174
Sommer;Samstag;22:45;23:00;0.137;;Übergangszeit;Samstag;22:45;23:00;0.155;;Winter;Samstag;22:45;23:00;0.161
Sommer;Samstag;23:00;23:15;0.125;;Übergangszeit;Samstag;23:00;23:15;0.141;;Winter;Samstag;23:00;23:15;0.147
Sommer;Samstag;23:15;23:30;0.113;;Übergangszeit;Samstag;23:15;23:30;0.129;;Winter;Samstag;23:15;23:30;0.135
Sommer;Samstag;23:30;23:45;0.103;;Übergangszeit;Samstag;23:30;23:45;0.117;;Winter;Samstag;23:30;23:45;0.122
Sommer;Samstag;23:45;00:00;0.094;;Übergangszeit;Samstag;23:45;00:00;0.107;;Winter;Samstag;23:45;00:00;0.111
Sommer;Sonntag;00:00;00:15;0.086;;Übergangszeit;Sonntag;00:00;00:15;0.099;;Winter;Sonntag;00:00;00:15;0.1
Sommer;Sonntag;00:15;00:30;0.079;;Übergangszeit;Sonntag;00:15;00:30;0.091;;Winter;Sonntag;00:15;00:30;0.091
Sommer;Sonntag;00:30;00:45;0.074;;Übergangszeit;Sonntag;00:30;00:45;0.085;;Winter;Sonntag;00:30;00:45;0.083
Sommer;Sonntag;00:45;01:00;0.069;;Übergangszeit;Sonntag;00:45;01:00;0.079;;Winter;Sonntag;00:45;01:00;0.077
Sommer;Sonntag;01:00;01:15;0.066;;Übergangszeit;Sonntag;01:00;01:15;0.073;;Winter;Sonntag;01:00;01:15;0.073
Sommer;Sonntag;01:15;01:30;0.063;;Übergangszeit;Sonntag;01:15;01:30;0.068;;Winter;Sonntag;01:15;01:30;0.071
Sommer;Sonntag;01:30;01:45;0.06;;Übergangszeit;Sonntag;01:30;01:45;0.064;;Winter;Sonntag;01:30;01:45;0.069
Sommer;Sonntag;01:45;02:00;0.058;;Übergangszeit;Sonntag;01:45;02:00;0.06;;Winter;Sonntag;01:45;02:00;0.067
Sommer;Sonntag;02:00;02:15;0.055;;Übergangszeit;Sonntag;02:00;02:15;0.057;;Winter;Sonntag;02:00;02:15;0.065
Sommer;Sonntag;02:15;02:30;0.052;;Übergangszeit;Sonntag;02:15;02:30;0.054;;Winter;Sonntag;02:15;02:30;0.063
Sommer;Sonntag;02:30;02:45;0.049;;Übergangszeit;Sonntag;02:30;02:45;0.052;;Winter;Sonntag;02:30;02:45;0.061
Sommer;Sonntag;02:45;03:00;0.046;;Übergangszeit;Sonntag;02:45;03:00;0.05;;Winter;Sonntag;02:45;03:00;0.059
Sommer;Sonntag;03:00;03:15;0.044;;Übergangszeit;Sonntag;03:00;03:15;0.047;;Winter;Sonntag;03:00;03:15;0.057
Sommer;Sonntag;03:15;03:30;0.043;;Übergangszeit;Sonntag;03:15;03:30;0.045;;Winter;Sonntag;03:15;03:30;0.055
Sommer;Sonntag;03:30;03:45;0.042;;Übergangszeit;Sonntag;03:30;03:45;0.042;;Winter;Sonntag;03:30;03:45;0.054
Sommer;Sonntag;03:45;04:00;0.04;;Übergangszeit;Sonntag;03:45;04:00;0.04;;Winter;Sonntag;03:45;04:00;0.052
Sommer;Sonntag;04:00;04:15;0.039;;Übergangszeit;Sonntag;04:00;04:15;0.039;;Winter;Sonntag;04:00;04:15;0.05
Sommer;Sonntag;04:15;04:30;0.038;;Übergangszeit;Sonntag;04:15;04:30;0.038;;Winter;Sonntag;04:15;04:30;0.048
Sommer;Sonntag;04:30;04:45;0.037;;Übergangszeit;Sonntag;04:30;04:45;0.037;;Winter;Sonntag;04:30;04:45;0.046
Sommer;Sonntag;04:45;05:00;0.037;;Übergangszeit;Sonntag;04:45;05:00;0.037;;Winter;Sonntag;04:45;05:00;0.045
Sommer;Sonntag;05:00;05:15;0.037;;Übergangszeit;Sonntag;05:00;05:15;0.037;;Winter;Sonntag;05:00;05:15;0.044
Sommer;Sonntag;05:15;05:30;0.038;;Übergangszeit;Sonntag;05:15;05:30;0.037;;Winter;Sonntag;05:15;05:30;0.044
Sommer;Sonntag;05:30;05:45;0.039;;Übergangszeit;Sonntag;05:30;05:45;0.038;;Winter;Sonntag;05:30;05:45;0.044
Sommer;Sonntag;05:45;06:00;0.039;;Übergangszeit;Sonntag;05:45;06:00;0.037;;Winter;Sonntag;05:45;06:00;0.044
Sommer;Sonntag;06:00;06:15;0.039;;Übergangszeit;Sonntag;06:00;06:15;0.036;;Winter;Sonntag;06:00;06:15;0.043
Sommer;Sonntag;06:15;06:30;0.038;;Übergangszeit;Sonntag;06:15;06:30;0.035;;Winter;Sonntag;06:15;06:30;0.043
Sommer;Sonntag;06:30;06:45;0.038;;Übergangszeit;Sonntag;06:30;06:45;0.035;;Winter;Sonntag;06:30;06:45;0.043
Sommer;Sonntag;06:45;07:00;0.039;;Übergangszeit;Sonntag;06:45;07:00;0.037;;Winter;Sonntag;06:45;07:00;0.044
Sommer;Sonntag;07:00;07:15;0.043;;Übergangszeit;Sonntag;07:00;07:15;0.042;;Winter;Sonntag;07:00;07:15;0.047
Sommer;Sonntag;07:15;07:30;0.049;;Übergangszeit;Sonntag;07:15;07:30;0.05;;Winter;Sonntag;07:15;07:30;0.051
Sommer;Sonntag;07:30;07:45;0.056;;Übergangszeit;Sonntag;07:30;07:45;0.058;;Winter;Sonntag;07:30;07:45;0.056
Sommer;Sonntag;07:45;08:00;0.064;;Übergangszeit;Sonntag;07:45;08:00;0.066;;Winter;Sonntag;07:45;08:00;0.06
Sommer;Sonntag;08:00;08:15;0.071;;Übergangszeit;Sonntag;08:00;08:15;0.072;;Winter;Sonntag;08:00;08:15;0.064
Sommer;Sonntag;08:15;08:30;0.078;;Übergangszeit;Sonntag;08:15;08:30;0.079;;Winter;Sonntag;08:15;08:30;0.068
Sommer;Sonntag;08:30;08:45;0.086;;Übergangszeit;Sonntag;08:30;08:45;0.086;;Winter;Sonntag;08:30;08:45;0.075
Sommer;Sonntag;08:45;09:00;0.095;;Übergangszeit;Sonntag;08:45;09:00;0.097;;Winter;Sonntag;08:45;09:00;0.087
Sommer;Sonntag;09:00;09:15;0.104;;Übergangszeit;Sonntag;09:00;09:15;0.112;;Winter;Sonntag;09:00;09:15;0.103
Sommer;Sonntag;09:15;09:30;0.115;;Übergangszeit;Sonntag;09:15;09:30;0.129;;Winter;Sonntag;09:15;09:30;0.124
Sommer;Sonntag;09:30;09:45;0.128;;Übergangszeit;Sonntag;09:30;09:45;0.148;;Winter;Sonntag;09:30;09:45;0.146
Sommer;Sonntag;09:45;10:00;0.142;;Übergangszeit;Sonntag;09:45;10:00;0.166;;Winter;Sonntag;09:45;10:00;0.167
Sommer;Sonntag;10:00;10:15;0.158;;Übergangszeit;Sonntag;10:00;10:15;0.183;;Winter;Sonntag;10:00;10:15;0.187
Sommer;Sonntag;10:15;10:30;0.174;;Übergangszeit;Sonntag;10:15;10:30;0.198;;Winter;Sonntag;10:15;10:30;0.204
Sommer;Sonntag;10:30;10:45;0.188;;Übergangszeit;Sonntag;10:30;10:45;0.213;;Winter;Sonntag;10:30;10:45;0.219
Sommer;Sonntag;10:45;11:00;0.2;;Übergangszeit;Sonntag;10:45;11:00;0.227;;Winter;Sonntag;10:45;11:00;0.231
Sommer;Sonntag;11:00;11:15;0.207;;Übergangszeit;Sonntag;11:00;11:15;0.242;;Winter;Sonntag;11:00;11:15;0.241
Sommer;Sonntag;11:15;11:30;0.211;;Übergangszeit;Sonntag;11:15;11:30;0.255;;Winter;Sonntag;11:15;11:30;0.249
Sommer;Sonntag;11:30;11:45;0.212;;Übergangszeit;Sonntag;11:30;11:45;0.266;;Winter;Sonntag;11:30;11:45;0.255
Sommer;Sonntag;11:45;12:00;0.212;;Übergangszeit;Sonntag;11:45;12:00;0.271;;Winter;Sonntag;11:45;12:00;0.258
Sommer;Sonntag;12:00;12:15;0.212;;Übergangszeit;Sonntag;12:00;12:15;0.272;;Winter;Sonntag;12:00;12:15;0.258
Sommer;Sonntag;12:15;12:30;0.212;;Übergangszeit;Sonntag;12:15;12:30;0.268;;Winter;Sonntag;12:15;12:30;0.256
Sommer;Sonntag;12:30;12:45;0.211;;Übergangszeit;Sonntag;12:30;12:45;0.262;;Winter;Sonntag;12:30;12:45;0.254
Sommer;Sonntag;12:45;13:00;0.211;;Übergangszeit;Sonntag;12:45;13:00;0.258;;Winter;Sonntag;12:45;13:00;0.252
Sommer;Sonntag;13:00;13:15;0.212;;Übergangszeit;Sonntag;13:00;13:15;0.255;;Winter;Sonntag;13:00;13:15;0.251
Sommer;Sonntag;13:15;13:30;0.212;;Übergangszeit;Sonntag;13:15;13:30;0.253;;Winter;Sonntag;13:15;13:30;0.249
Sommer;Sonntag;13:30;13:45;0.21;;Übergangszeit;Sonntag;13:30;13:45;0.251;;Winter;Sonntag;13:30;13:45;0.245
Sommer;Sonntag;13:45;14:00;0.204;;Übergangszeit;Sonntag;13:45;14:00;0.246;;Winter;Sonntag;13:45;14:00;0.238
Sommer;Sonntag;14:00;14:15;0.195;;Übergangszeit;Sonntag;14:00;14:15;0.237;;Winter;Sonntag;14:00;14:15;0.225
Sommer;Sonntag;14:15;14:30;0.183;;Übergangszeit;Sonntag;14:15;14:30;0.225;;Winter;Sonntag;14:15;14:30;0.209
Sommer;Sonntag;14:30;14:45;0.17;;Übergangszeit;Sonntag;14:30;14:45;0.211;;Winter;Sonntag;14:30;14:45;0.192
Sommer;Sonntag;14:45;15:00;0.158;;Übergangszeit;Sonntag;14:45;15:00;0.197;;Winter;Sonntag;14:45;15:00;0.177
Sommer;Sonntag;15:00;15:15;0.149;;Übergangszeit;Sonntag;15:00;15:15;0.184;;Winter;Sonntag;15:00;15:15;0.164
Sommer;Sonntag;15:15;15:30;0.141;;Übergangszeit;Sonntag;15:15;15:30;0.172;;Winter;Sonntag;15:15;15:30;0.155
Sommer;Sonntag;15:30;15:45;0.135;;Übergangszeit;Sonntag;15:30;15:45;0.161;;Winter;Sonntag;15:30;15:45;0.148
Sommer;Sonntag;15:45;16:00;0.13;;Übergangszeit;Sonntag;15:45;16:00;0.15;;Winter;Sonntag;15:45;16:00;0.142
Sommer;Sonntag;16:00;16:15;0.126;;Übergangszeit;Sonntag;16:00;16:15;0.141;;Winter;Sonntag;16:00;16:15;0.138
Sommer;Sonntag;16:15;16:30;0.124;;Übergangszeit;Sonntag;16:15;16:30;0.134;;Winter;Sonntag;16:15;16:30;0.136
Sommer;Sonntag;16:30;16:45;0.123;;Übergangszeit;Sonntag;16:30;16:45;0.131;;Winter;Sonntag;16:30;16:45;0.138
Sommer;Sonntag;16:45;17:00;0.126;;Übergangszeit;Sonntag;16:45;17:00;0.133;;Winter;Sonntag;16:45;17:00;0.146
Sommer;Sonntag;17:00;17:15;0.132;;Übergangszeit;Sonntag;17:00;17:15;0.141;;Winter;Sonntag;17:00;17:15;0.159
Sommer;Sonntag;17:15;17:30;0.142;;Übergangszeit;Sonntag;17:15;17:30;0.154;;Winter;Sonntag;17:15;17:30;0.177
Sommer;Sonntag;17:30;17:45;0.154;;Übergangszeit;Sonntag;17:30;17:45;0.171;;Winter;Sonntag;17:30;17:45;0.197
Sommer;Sonntag;17:45;18:00;0.166;;Übergangszeit;Sonntag;17:45;18:00;0.188;;Winter;Sonntag;17:45;18:00;0.217
Sommer;Sonntag;18:00;18:15;0.179;;Übergangszeit;Sonntag;18:00;18:15;0.205;;Winter;Sonntag;18:00;18:15;0.235
Sommer;Sonntag;18:15;18:30;0.19;;Übergangszeit;Sonntag;18:15;18:30;0.22;;Winter;Sonntag;18:15;18:30;0.25
Sommer;Sonntag;18:30;18:45;0.2;;Übergangszeit;Sonntag;18:30;18:45;0.233;;Winter;Sonntag;18:30;18:45;0.26
Sommer;Sonntag;18:45;19:00;0.207;;Übergangszeit;Sonntag;18:45;19:00;0.241;;Winter;Sonntag;18:45;19:00;0.263
Sommer;Sonntag;19:00;19:15;0.211;;Übergangszeit;Sonntag;19:00;19:15;0.245;;Winter;Sonntag;19:00;19:15;0.26
Sommer;Sonntag;19:15;19:30;0.212;;Übergangszeit;Sonntag;19:15;19:30;0.245;;Winter;Sonntag;19:15;19:30;0.252
Sommer;Sonntag;19:30;19:45;0.212;;Übergangszeit;Sonntag;19:30;19:45;0.243;;Winter;Sonntag;19:30;19:45;0.243
Sommer;Sonntag;19:45;20:00;0.21;;Übergangszeit;Sonntag;19:45;20:00;0.239;;Winter;Sonntag;19:45;20:00;0.233
Sommer;Sonntag;20:00;20:15;0.208;;Übergangszeit;Sonntag;20:00;20:15;0.235;;Winter;Sonntag;20:00;20:15;0.226
Sommer;Sonntag;20:15;20:30;0.206;;Übergangszeit;Sonntag;20:15;20:30;0.23;;Winter;Sonntag;20:15;20:30;0.222
Sommer;Sonntag;20:30;20:45;0.203;;Übergangszeit;Sonntag;20:30;20:45;0.224;;Winter;Sonntag;20:30;20:45;0.217
Sommer;Sonntag;20:45;21:00;0.197;;Übergangszeit;Sonntag;20:45;21:00;0.217;;Winter;Sonntag;20:45;21:00;0.212
Sommer;Sonntag;21:00;21:15;0.191;;Übergangszeit;Sonntag;21:00;21:15;0.208;;Winter;Sonntag;21:00;21:15;0.206
Sommer;Sonntag;21:15;21:30;0.182;;Übergangszeit;Sonntag;21:15;21:30;0.197;;Winter;Sonntag;21:15;21:30;0.197
Sommer;Sonntag;21:30;21:45;0.172;;Übergangszeit;Sonntag;21:30;21:45;0.185;;Winter;Sonntag;21:30;21:45;0.186
Sommer;Sonntag;21:45;22:00;0.162;;Übergangszeit;Sonntag;21:45;22:00;0.171;;Winter;Sonntag;21:45;22:00;0.173
Sommer;Sonntag;22:00;22:15;0.151;;Übergangszeit;Sonntag;22:00;22:15;0.156;;Winter;Sonntag;22:00;22:15;0.158
Sommer;Sonntag;22:15;22:30;0.139;;Übergangszeit;Sonntag;22:15;22:30;0.14;;Winter;Sonntag;22:15;22:30;0.141
Sommer;Sonntag;22:30;22:45;0.127;;Übergangszeit;Sonntag;22:30;22:45;0.125;;Winter;Sonntag;22:30;22:45;0.124
Sommer;Sonntag;22:45;23:00;0.114;;Übergangszeit;Sonntag;22:45;23:00;0.11;;Winter;Sonntag;22:45;23:00;0.109
Sommer;Sonntag;23:00;23:15;0.101;;Übergangszeit;Sonntag;23:00;23:15;0.096;;Winter;Sonntag;23:00;23:15;0.096
Sommer;Sonntag;23:15;23:30;0.087;;Übergangszeit;Sonntag;23:15;23:30;0.084;;Winter;Sonntag;23:15;23:30;0.085
Sommer;Sonntag;23:30;23:45;0.075;;Übergangszeit;Sonntag;23:30;23:45;0.073;;Winter;Sonntag;23:30;23:45;0.076
Sommer;Sonntag;23:45;00:00;0.065;;Übergangszeit;Sonntag;23:45;00:00;0.065;;Winter;Sonntag;23:45;00:00;0.068
